time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
1146,0.004666667,0.011997101,0.114318841,0,0.011385507,0.213744928,0.018942204,0.062922793,0.020359903,0.016993237,0.076264976,0.089360386,0.029330435,0.00907182,0.006026501,0.001961353,0.005788406,0.006389493,0.00823524,0.000268542,0.003239278,0.002483285,0.002746606,0.148892961,0.118511657,0.133667391,0.075055072,0.043327313,0.025700834,0.008797919,0.00863915,0.011168116,0.102231884,0.010802799,0.005654428,0,0.087166184,0,0.021946998,0.070763768,0.023714158,0.009299889,0,0.138876416,0.146908903,0.09675942,0.022005797,0,0.008521739,0.163985024,0.005762319,0.005804831,0.006313843,0.163978468,0.215136935,0.130453333,0.174118841,0.121628019,0.004478728,0.011062916,0.005384453,0.002241546,0.008446791,0.000162319
1147,0.001724638,0.00563913,0.151308696,0,0.051808696,0.053907246,0.019857447,0.084531225,0.024929952,0.004786473,0.059729469,0.029868599,0.072272464,0.007249597,0.006834783,0.00189372,0.003459783,0.002453623,0.017008085,0.003742882,0.003413428,0.001644638,0.002502517,0.131317184,0.105225961,0.106563043,0.063628986,0.03651126,0.023833114,0.00867722,0.009476097,0.004544928,0.083380538,0.008689055,0.006677778,0,0.087922222,0,0.012000414,0.0993,0.035707321,0.053047046,0.000669565,0.109444005,0.123360248,0.080307246,0.034086957,0,0.003449275,0.150754106,0.008202899,0.005932367,0.003096452,0.12857971,0.12800527,0.198829372,0.206913043,0.162797101,0.001481627,0.00665098,0.002508564,0.004353237,0.008679503,0.000121739
1148,0.022095652,0.020713043,0.213588406,0,0.065385507,0.041785507,0.023691846,0.121042688,0.031644444,0.010681481,0.052318357,0.025814493,0.144011594,0.006355878,0.004773736,0,0.001432971,0.002989855,0.023504805,0.003485592,0.008333038,0.002496425,0.004320061,0.121085507,0.096014745,0.102144928,0.052588406,0.028225195,0.018216425,0.004359718,0.0100817,0.005501449,0.090193789,0.004698051,0.014861997,0,0.099723671,0,0.013860455,0.135074638,0.027855667,0.075333333,0,0.085150198,0.071965631,0.08764058,0.127257971,0,0.004463768,0.175317874,0.004783768,0,0.006932534,0.134646791,0.094132455,0.134953816,0.026953623,0.217563285,0.001368864,0.003446206,0.000645586,0.001190338,0.007473499,0
1149,0,0.024011594,0.293797101,0.00426087,0.073994203,0.056202899,0.035854933,0.172347036,0.038982609,0.005884702,0.043761353,0.038521739,0.277327536,0.004240902,0.00525454,0,0.009502899,0.008271014,0.025329367,0.011199147,0.021949482,0.009147053,0.010031732,0.102357143,0.079044991,0.095415217,0.020892754,0.014643924,0.012213439,0.002634857,0.008461063,0.00755942,0.096407453,0.004009995,0.016294525,0.007223188,0.178338164,0.000202899,0.023082402,0.175991304,0.02063337,0.050659532,0.027217971,0.063704611,0.020729193,0.034086957,0.325797101,0.021623188,0.020475362,0.146156039,0.005393623,0,0.005526437,0.171219876,0.055932718,0.116743961,0,0.272450242,0.006138008,0.00029838,0.003317523,0.001594589,0.006050104,0
1150,0.001623188,0.005004348,0.357411594,0.065385507,0.106518841,0.029756522,0.057802899,0.248049012,0.050238647,0.019223188,0.043239614,0.021922705,0.324924638,0.001888889,0.003453416,0.006498551,0.0079,0.018398913,0.026760946,0.023185337,0.040898196,0.022798454,0.022534859,0.074510559,0.059603907,0.055342029,0.03297971,0.007517726,0.004431796,0.003998662,0.002204908,0.02682029,0.107837681,0.0047994,0.016238969,0.07523913,0.266874396,0.015884058,0.049919669,0.259484783,0.021812412,0.030170346,0.015641159,0.01841581,0.006553623,0.008521739,0.374655072,0,0.125565217,0.156270531,0,0.001014493,0.004578511,0.120462112,0.020381906,0.032661643,0,0.292771014,0.005591024,0,0.00031357,0.001511111,0.006298758,0.000933333
1151,0,0.007952174,0.403526087,0.005681159,0.06397971,0.1408,0.10302455,0.350970224,0.083586957,0.051226409,0.059733092,0.039864734,0.343252174,0.008408696,0.010559479,0.027855072,0.011413768,0.020443116,0.038323722,0.027919864,0.081564626,0.056573913,0.051707094,0.078649482,0.045720857,0.063067391,0.055043478,0.010783278,0.007295389,0.011357414,0.010543614,0.033773913,0.127990062,0.009435082,0.027649597,0.22567971,0.377178744,0.006086957,0.10612588,0.349295652,0.017234783,0.027159866,0.017011594,0.004753887,0.008897308,0.000202899,0.218544928,0,0.317449275,0.203931401,0.013747246,0.00414686,0.022033983,0.131426915,0.008043215,0.001305507,0.014637681,0.356428019,0.004846564,0.005618073,0.02859025,0.013293913,0.005964803,0.034497971
1152,0,0,0.414991304,0.00142029,0.057426087,0.111489855,0.131817077,0.387901713,0.096991787,0.058271176,0.048932126,0.043789372,0.306481159,0.012368438,0.023630997,0.015371981,0.008458696,0.035578986,0.045567658,0.036286104,0.09877764,0.090620676,0.066670938,0.122959006,0.088574039,0.108315217,0.102536232,0.0172932,0.013181379,0.016835526,0.017736657,0.044942029,0.142058799,0.007709345,0.033199839,0.27334058,0.368500966,0.004057971,0.149977226,0.360694928,0.022955035,0.02699398,0.021547826,0.041485112,0.0263147,0.108684058,0.091147826,0,0.218544928,0.19560628,0.053045797,0.008931401,0.037858471,0.116395859,0.014298639,0.024484638,0.004768116,0.361256039,0.02574605,0.027669906,0.028113307,0.028726957,0.009784679,0.029490435
1153,0,0,0.386884058,0.004463768,0.05893913,0.07342029,0.152381351,0.362008959,0.082336715,0.05363285,0.046066667,0.032490821,0.215507246,0.011819646,0.037363975,0.010720773,0.026774275,0.044088768,0.04841495,0.037334527,0.108788761,0.109153816,0.063893516,0.153678468,0.122504978,0.141526087,0.091884058,0.031458194,0.023965393,0.024787663,0.023109179,0.062065217,0.138553209,0.014062769,0.039885185,0.220294203,0.27710628,0.324405797,0.205308075,0.296215942,0.031321293,0.02800981,0.017678841,0.126033992,0.031990062,0.162463768,0.120486957,0,0.178695652,0.163558454,0.076213333,0.032900483,0.04112024,0.165489855,0.06582679,0.098365604,0,0.312516908,0.044767274,0.035927366,0.026105402,0.024457971,0.024947826,0.02251942
1154,0.005455072,0.002823188,0.284356522,0.020475362,0.04933913,0.075142029,0.168280636,0.311830303,0.059787923,0.081833172,0.034027295,0.058751691,0.147228986,0.009609018,0.066633304,0.028658937,0.030007246,0.035728261,0.057922502,0.039285934,0.114860929,0.104781449,0.052630053,0.169855901,0.131635413,0.155231159,0.075037681,0.042960312,0.029995784,0.025838722,0.025651246,0.070378261,0.14517764,0.016713243,0.047214171,0.168847826,0.184809179,0.455536232,0.211278261,0.253,0.030354961,0.018553846,0.008382609,0.17654809,0.02446294,0.180724638,0.123026087,0,0.075142029,0.149891787,0.05262029,0.081700483,0.049008096,0.221680331,0.100735881,0.131285024,0,0.269520773,0.05931856,0.038652003,0.029685375,0.035947053,0.036645756,0.023524058
1155,0.039292754,0.021218841,0.211201449,0.042747826,0.046852174,0.075715942,0.171297503,0.263981291,0.043114976,0.110747826,0.030097585,0.076749758,0.097524638,0.013923671,0.086118663,0.075924638,0.026942391,0.037314493,0.045127079,0.039970332,0.116067909,0.088825314,0.044461937,0.164750932,0.128991304,0.144918116,0.079426087,0.052465329,0.040216776,0.027775697,0.03038771,0.075875362,0.133848447,0.019464868,0.051411111,0.147718841,0.145380193,0.168550725,0.187208282,0.194552174,0.030565143,0.01775563,0.00868058,0.187598682,0.021706004,0.117947826,0.125565217,0,0.012057971,0.147401932,0.041417971,0.116937198,0.069797301,0.274572257,0.137370751,0.13774686,0,0.217163285,0.066884338,0.050284058,0.023380764,0.043164831,0.033448654,0.025263768
1156,0.10104058,0.068042029,0.156443478,0.029275362,0.055808696,0.07342029,0.157166056,0.206650856,0.031208213,0.109337842,0.01776087,0.050645411,0.08135942,0.011699517,0.089672168,0.13826087,0.024959783,0.039223188,0.039188711,0.035435806,0.120273765,0.071550145,0.04408177,0.150290062,0.121906616,0.134715217,0.090542029,0.062225641,0.044923144,0.037946637,0.03471915,0.086924638,0.116586335,0.020088356,0.053540902,0.072533333,0.138087923,0.056202899,0.1502294,0.188034058,0.024647492,0.023865329,0.010583188,0.168736759,0.025798344,0.057924638,0.101669565,0,0,0.134081643,0.043685797,0.12268599,0.062150125,0.267534576,0.159573123,0.14817314,0.026391304,0.158900483,0.069897709,0.038466496,0.014192358,0.054442126,0.02857619,0.012776232
1157,0.095292754,0.097285507,0.119856522,0.010527536,0.055492754,0.048521739,0.150432757,0.157629776,0.026627053,0.076655072,0.015529469,0.024591304,0.069689855,0.024580032,0.061714759,0.129657971,0.012631159,0.042125725,0.028359725,0.028066326,0.119268737,0.064907246,0.043222578,0.12403354,0.105476244,0.126524638,0.058872464,0.077766109,0.047576285,0.043569974,0.039279923,0.098307246,0.107986749,0.022278661,0.048419163,0.02273913,0.159662319,0.015501449,0.127271636,0.165700725,0.021920624,0.024453066,0.009149565,0.146894862,0.034084886,0.046115942,0.086237681,0,0,0.137322222,0.043747246,0.109916908,0.057430685,0.224351967,0.153786386,0.152064928,0.041811594,0.122710145,0.076947359,0.023556692,0.00907668,0.058471884,0.01543354,0.012994783
1158,0.07015942,0.115805797,0.093601449,0.004869565,0.075205797,0.024301449,0.138742797,0.111505402,0.030816425,0.033947826,0.015275121,0.005356522,0.052075362,0.027173269,0.033987341,0.080392271,0.011905797,0.041168841,0.019722044,0.026785678,0.113698314,0.061523865,0.035475515,0.11680766,0.096466541,0.115752174,0.059095652,0.069166778,0.045428722,0.04262029,0.035094493,0.092657971,0.106826501,0.020876962,0.045009823,0.00975942,0.168964734,0,0.10483147,0.134852174,0.017528948,0.010956076,0.00659942,0.171149144,0.030642236,0.057924638,0.076863768,0,0,0.136409662,0.062064928,0.109499517,0.0531994,0.179879917,0.139179974,0.134200193,0.043266667,0.091981643,0.058743712,0.021014493,0.008983399,0.059538164,0.007881781,0.02778087
1159,0.078081159,0.10123913,0.089888406,0.004869565,0.084898551,0.025831884,0.119122822,0.078594466,0.047042995,0.013454428,0.017317391,0,0.038657971,0.020289855,0.025164626,0.056778744,0.005865217,0.026892754,0.019556674,0.02106104,0.111855782,0.062540483,0.030080854,0.105594203,0.096256585,0.110031884,0.061527536,0.052663322,0.045215283,0.042562467,0.029673739,0.060334783,0.070150725,0.016269065,0.034051369,0.00954058,0.168692271,0.002434783,0.099701035,0.116473913,0.011054775,0.003118395,0.003205797,0.153954414,0.034101449,0.034086957,0.063663768,0,0.017414493,0.136489372,0.095369275,0.135737198,0.04736032,0.133133747,0.126879578,0.128837101,0.046115942,0.081415459,0.038614867,0.016118329,0.011764954,0.043206957,0.005429607,0.031104348
1160,0.075518841,0.076226087,0.08756087,0.032162319,0.081805797,0.049002899,0.104915313,0.057052701,0.054929469,0.006919807,0.020737681,0,0.019710145,0.015246377,0.020761432,0.059275362,0.007525725,0.021096014,0.011095042,0.016573402,0.112291156,0.060065314,0.034857056,0.114091925,0.097877127,0.106728986,0.064521739,0.04826466,0.039692402,0.040971981,0.024234512,0.040117391,0.042009938,0.01405997,0.028456844,0.014447826,0.162797101,0,0.100298137,0.112007971,0.006268599,0.000764771,0.00313913,0.184585771,0.04853706,0.002434783,0.041785507,0,0,0.137658454,0.089168696,0.144575845,0.040575912,0.108695652,0.114362758,0.122110531,0.029536232,0.077043478,0.025039738,0.013959761,0.011652701,0.034989372,0.008297723,0.025168116
1161,0.090223188,0.081710145,0.091511594,0.091849275,0.06682029,0.034086957,0.094509237,0.046473518,0.048202415,0.009607085,0.024067391,0,0.010875362,0.012993881,0.016014789,0.058991304,0.006172101,0.018921739,0.00320061,0.010727366,0.110161964,0.057356908,0.037687567,0.122007246,0.105645621,0.094755072,0.05342029,0.055716165,0.035724726,0.039908584,0.016787169,0.046915942,0.034716356,0.011670965,0.022544928,0.011731884,0.143261353,0,0.099270807,0.102055797,0.004030026,0,0.000344928,0.204149934,0.067313458,0,0.026214493,0,0,0.12334058,0.074075362,0.131634783,0.036025187,0.104569772,0.103342995,0.10704,0.018968116,0.070229952,0.015030201,0.017736743,0.008319895,0.012358647,0.006700621,0.006906087
1162,0.067968116,0.086986957,0.10033913,0.018562319,0.064284058,0.046115942,0.085565427,0.039704348,0.033421739,0.00634847,0.023722705,0,0.004971014,0.003136554,0.01879373,0.042056039,0,0.014306159,0.00451167,0.006294118,0.105909613,0.040591304,0.03650984,0.12446501,0.11523264,0.084984058,0.051275362,0.053426756,0.030899956,0.041828763,0.010790184,0.05586087,0.040027329,0.010929335,0.023671981,0.004885507,0.131080193,0,0.109785507,0.103618841,0.00329424,0.001369008,0.00132058,0.17042029,0.091257971,0,0.017414493,0,0,0.116024155,0.070889275,0.124604831,0.031636982,0.116917598,0.107982609,0.095801739,0.014446377,0.060476329,0.013918841,0.025789599,0.00948722,0.002168889,0.00615383,0.006737391
1163,0.078713043,0.071411594,0.121811594,0,0.086715942,0.08764058,0.092649625,0.075415547,0.017183575,0.017337198,0.010435024,0.000811594,0.002130435,0.000101449,0.016326294,0.014386473,0.001663768,0.016529348,0.015369336,0.00817272,0.11048459,0.047715169,0.057965217,0.08668882,0.078000378,0.075139855,0.04053913,0.061847715,0.04062556,0.031611148,0.013281778,0.073266667,0.065901449,0.020481359,0.031761675,0.008818841,0.192435749,0,0.12542236,0.142739855,0.00719346,0.003118841,0,0.099619499,0.038216563,0,0.003652174,0,0,0.139255556,0.092390725,0.104637681,0.043134033,0.147182609,0.156125428,0.09143343,0,0.089348792,0.030725947,0.026432396,0.009788669,0.001342995,0.008224224,0.01065913
1164,0.073452174,0.078202899,0.155730435,0,0.032884058,0.142492754,0.083166195,0.07601054,0.009907729,0.019171014,0.027977053,0.014249275,0.0146,4.51E-05,0.010613191,0.022177778,0.000164855,0.009076087,0.015980473,0.014226087,0.074371251,0.027034976,0.03491167,0.054964596,0.051590674,0.057436232,0.01366087,0.037155853,0.0176,0.017957488,0.005148444,0.077028986,0.029547826,0.009961619,0.029298229,0.06003913,0.223986473,0.005275362,0.150341615,0.151198551,0.013386102,0.012758528,0,0.064023715,0.020259627,0,0.019710145,0,0.029275362,0.248008696,0.06662029,0.073547826,0.035236582,0.124428986,0.171305051,0.107575652,0.003550725,0.16847343,0.025753717,0.009158738,0.004453228,0,0.000707453,0.002774493
1165,0.037553623,0.063630435,0.157782609,0,0.023252174,0.074568116,0.06937538,0.061577602,0.007376329,0.019609018,0.052511836,0.023205797,0.01075942,0.008057327,0.006745933,0.013286957,0,0.002196377,0.024950114,0.01288474,0.055886424,0.043680193,0.063729367,0.041849068,0.032994707,0.044642754,0.023536232,0.009501003,0.001288011,0.004352434,0.003290357,0.047221739,0.065087371,0.006338231,0.024363124,0.065697101,0.185510628,0.022388406,0.133518427,0.150955797,0.040551616,0.020911929,0.001034783,0.036127536,0.01199793,0,0.036492754,0,0.051408696,0.283363768,0.019535072,0.058297585,0.016942729,0.075300207,0.179010979,0.100495072,0.018753623,0.141630918,0.026249649,0.014001023,0.000184453,0.000148792,3.62E-05,0.000973913
1166,0.017388406,0.047665217,0.140133333,0,0.00557971,0.04804058,0.057357988,0.055714097,0.008115942,0.038620934,0.060084541,0.031654106,0.009197101,0.005492754,0.009281514,0,0.007055797,0.003338043,0.032169947,0.006886786,0.044436912,0.039892754,0.065232647,0.045106004,0.042355261,0.03969058,0.041304348,0.010327759,0.003076856,0.002922631,0.001731092,0.031246377,0.082756108,0.011665767,0.020337842,0.056756522,0.194297585,0.012823188,0.108342857,0.142968841,0.071009439,0.02530524,0.000913043,0.030316733,0.021275362,0,0.025066667,0.000608696,0.093252174,0.282120773,0.020250435,0.06013913,0.011885457,0.076708075,0.174339921,0.090161932,0.022188406,0.12144058,0.026829173,0.035246377,0,0,0,0
1167,0.020857971,0.031,0.136413043,0,0.008133333,0.001014493,0.048990257,0.053893281,0.007643961,0.050738808,0.070023188,0.054361353,0.007202899,0.006404187,0.010981958,0.000541063,0.001207971,0.008759058,0.027348589,0.009777494,0.027122153,0.022016039,0.03817971,0.044573085,0.048321487,0.034795652,0.019689855,0.011241695,0.004936495,0.002289409,0.000856039,0.025768116,0.078572257,0.007385107,0.013539614,0.050285507,0.20667343,0.010144928,0.100151553,0.142616667,0.082430918,0.028086511,0.004306087,0.032368643,0.034801242,0,0.01244058,0.005072464,0.093252174,0.289086957,0.023815652,0.05970628,0.00827906,0.097364803,0.182202547,0.091365024,0.044414493,0.114925604,0.023517532,0.045338448,0,0,0,0
1168,0.017173913,0.013443478,0.160656522,0,0.019710145,0,0.046509726,0.058470092,0.009018841,0.032802576,0.091410628,0.071903382,0.008217391,0.008232528,0.005531145,0,0.000164855,0.019468841,0.020962319,0.011872123,0.008170009,0.007570821,0.014727384,0.042882816,0.045109263,0.033034058,0.009472464,0.012201115,0.004312692,0.002169454,0.00042744,0.019646377,0.07892588,0.003523838,0.008304187,0.035363768,0.195036715,0.009333333,0.101165631,0.145891304,0.07699948,0.025463545,0.015253913,0.030524638,0.04397764,0.001826087,0.007710145,0,0.078585507,0.270041546,0.013482899,0.039180676,0.004367416,0.077407039,0.163407642,0.1074257,0.075237681,0.126617391,0.01396316,0.038507076,0.00059025,0,0,0.000344928
1169,0.008843478,0.002434783,0.212327536,0,0.08624058,0,0.050052803,0.07537444,0.014846377,0.024556522,0.112142995,0.066859903,0.015692754,0.005278261,0.002610707,0,0.004386957,0.023248188,0.022014645,0.014701108,0.001918959,0.001462222,0.002755149,0.034525466,0.036786641,0.031889855,0.002942029,0.007562765,0.002579886,0.001944705,0.000170435,0.013462319,0.075383023,0.001478061,0.007720451,0.029294203,0.191009662,0.008927536,0.11250559,0.16710942,0.059861018,0.021010479,0.014388406,0.019036891,0.03790352,0.005884058,0.007913043,0,0.078011594,0.258809662,0.00784,0.020378744,0.000713643,0.070818219,0.157531664,0.145569855,0.094304348,0.15094686,0.005086863,0.026927536,0.002756258,0,0,0.001826087
1170,0.011194203,0.004353623,0.235811594,0,0.188008696,0.013971014,0.055726209,0.102989196,0.023049758,0.034492754,0.107728261,0.068850242,0.040823188,0.001092754,0.003148063,0,0.003920652,0.024884783,0.031082227,0.013632907,0.002544928,0.000574879,0.000864989,0.023813872,0.026828355,0.019986232,0.000608696,0.002374136,0.001283092,0.001744333,0.000392348,0.017494203,0.032344513,0.001427486,0.005394686,0.027681159,0.195513043,0,0.124814907,0.207834058,0.049866667,0.024314381,0.012030725,0.013442688,0.031284058,0.016266667,0.014736232,0,0.077437681,0.258022705,0.007172174,0.031426087,0.000895552,0.121373913,0.214489065,0.187538164,0.089394203,0.185809662,0.003304535,0.014194032,0.004279315,0,0.000166667,0.000872464
1171,0.008898551,0.005405797,0.274272464,0.062515942,0.206156522,0.058498551,0.064281823,0.143854809,0.034243478,0.044141707,0.115264493,0.092975845,0.076417391,0.00351562,0.004384975,0,0.004718841,0.015095652,0.045722044,0.009937255,0.005242354,0.000786087,0.001099924,0.016571843,0.020669061,0.014510145,0,0.001484727,0.001072991,0.000844147,0.00017314,0.026995652,0.030863768,0.002341229,0.012852657,0.024668116,0.23264686,0,0.155297308,0.290702174,0.047254552,0.055347157,0.011804058,0.016987615,0.011669565,0,0.033605797,0,0.070550725,0.303360386,0.009189565,0.025909179,0.002735832,0.144478675,0.316567589,0.240621836,0.044718841,0.225206763,0.000759233,0.005356522,0.003368643,0,0.000355072,0.00133913
1172,0.019689855,0.000152174,0.356043478,0.102371014,0.128773913,0.502863768,0.07907421,0.186964427,0.042254589,0.045509823,0.116291304,0.159014493,0.096791304,0.005600966,0.003272641,0,0.007667391,0.028940942,0.039527689,0.008741176,0.012858799,0.001744541,0.002954996,0.021299172,0.01590712,0.017951449,0,0.000772798,0.000811243,0.002141806,0.000304618,0.027171014,0.074408282,0.005772714,0.014235105,0.02907971,0.338653623,0,0.217693168,0.295011594,0.050570346,0.058484727,0.00731942,0.00072859,0.022007867,0.002434783,0.196956522,0.005072464,0.012823188,0.305698551,0.013651014,0.032268599,0.000657471,0.112081988,0.408209047,0.318272077,0.139530435,0.252395169,0.006003927,0.00529139,0.001257971,0,0.001175362,0
1173,0,0.003110145,0.386707246,0.038417391,0.072921739,0.214944928,0.108201572,0.266747299,0.053201449,0.040506924,0.104264493,0.066958454,0.131915942,0.003593237,0.004926471,0,0.006396377,0.040930435,0.032768268,0.015572379,0.031227802,0.008480773,0.010666667,0.022926708,0.012527536,0.019581159,0.028962319,0.00088495,0.001444005,0.001600743,0.00134029,0.028047826,0.083174327,0.002390405,0.027112077,0.188055072,0.351759903,0.075715942,0.290438509,0.311192029,0.051907098,0.048615385,0.007823768,0.000110672,0.009194203,0,0.462817391,0.034568116,0.014353623,0.331425121,0.002947246,0.007130435,0.000571314,0.086891925,0.444144928,0.375956715,0.036973913,0.290652174,0.007583918,0.007702643,0.006903294,0,0.001590476,0.001530435
1174,0,0,0.367594203,0.010910145,0.059304348,0.139107246,0.144721355,0.341843742,0.056878261,0.067114332,0.120566425,0.053619324,0.176997101,0.003691143,0.004063768,0.002908213,0.006130072,0.025977899,0.033493211,0.017827621,0.053356995,0.020341256,0.025976506,0.017068116,0.015232388,0.004378986,0.0138,0.004461984,0.002978129,0.001401263,0.003430725,0.028894203,0.12114617,0.002806397,0.02281868,0.26422029,0.263394203,0.329971014,0.329911387,0.316891304,0.042167967,0.033195987,0.003682899,0.018826614,0.000753623,0.065385507,0.385773913,0.089043478,0.361947826,0.305427053,0,0.000541063,7.00E-06,0.083436853,0.49669372,0.484606377,0.009510145,0.306103382,0.015361945,0.03149838,0.021223715,0.002294493,0.007245135,0.011077101
