ID,Cata,源,汇,NEWID,NO,Status,SY,YR,CA（MW）,UH（h）,SP（g/kWh）,CE（Mt/年）,TCE（Mt）,lat1,lng1,源lat,源lng,汇lat,汇lng,UT,是否热电联产,距离,最近埋存点,埋存点性质,总碳封存额（Mt）
4328,煤源,Y4328,,CSP4328,1,01 Operating,2003,,220,3740,319.7,0.736537648,6.628838832,21.66997265,110.8855554,21.66997265,110.8855554,,,亚临界,热电联产,228.2942211,CCS020,海洋埋存,23800
4329,煤源,Y4329,,CSP4329,1,01 Operating,2002,,135,3740,303.4,0.428922648,3.431381184,22.961101,112.1141,22.961101,112.1141,,,亚临界,常规煤电,349.9034658,CCS013,海洋埋存,69700
4330,煤源,Y4330,,CSP4330,1,01 Operating,2001,,135,3740,303.4,0.428922648,3.002458536,22.961101,112.1141,22.961101,112.1141,,,亚临界,常规煤电,349.9034658,CCS013,海洋埋存,69700
4331,煤源,Y4331,,CSP4331,1,01 Operating,2010,,300,3740,311,0.9770376,15.6326016,22.961101,112.1141,22.961101,112.1141,,,亚临界,常规煤电,349.9034658,CCS013,海洋埋存,69700
4332,煤源,Y4332,,CSP4332,1,01 Operating,2010,,300,3740,311,0.9770376,15.6326016,22.961101,112.1141,22.961101,112.1141,,,亚临界,常规煤电,349.9034658,CCS013,海洋埋存,69700
4333,煤源,Y4333,,CSP4333,1,01 Operating,2011,,600,3740,299.7,1.88307504,32.01227568,21.295217,110.41524,21.295217,110.41524,,,超临界,常规煤电,164.954325,CCS020,海洋埋存,23800
4334,煤源,Y4334,,CSP4334,1,01 Operating,2007,,600,3740,299.7,1.88307504,24.47997552,21.295217,110.41524,21.295217,110.41524,,,超临界,常规煤电,164.954325,CCS020,海洋埋存,23800
4335,煤源,Y4335,,CSP4335,1,01 Operating,1999,,300,3740,291.4,0.91546224,4.5773112,21.27163839,110.3754278,21.27163839,110.3754278,,,亚临界,常规煤电,160.0657275,CCS020,海洋埋存,23800
4336,煤源,Y4336,,CSP4336,1,01 Operating,2000,,300,3740,291.4,0.91546224,5.49277344,21.27163839,110.3754278,21.27163839,110.3754278,,,亚临界,常规煤电,160.0657275,CCS020,海洋埋存,23800
4337,煤源,Y4337,,CSP4337,1,01 Operating,1995,,300,3740,291.4,0.91546224,0.91546224,21.27163839,110.3754278,21.27163839,110.3754278,,,亚临界,常规煤电,160.0657275,CCS020,海洋埋存,23800
4338,煤源,Y4338,,CSP4338,1,01 Operating,1995,,300,3740,291.4,0.91546224,0.91546224,21.27163839,110.3754278,21.27163839,110.3754278,,,亚临界,常规煤电,160.0657275,CCS020,海洋埋存,23800
4339,煤源,Y4339,,CSP4339,1,01 Operating,2011,,600,3740,303,1.9038096,32.3647632,21.311532,110.409809,21.311532,110.409809,,,超临界,常规煤电,165.3849101,CCS020,海洋埋存,23800
4340,煤源,Y4340,,CSP4340,1,01 Operating,2011,,600,3740,303,1.9038096,32.3647632,21.311532,110.409809,21.311532,110.409809,,,超临界,常规煤电,165.3849101,CCS020,海洋埋存,23800
4341,煤源,Y4341,,CSP4341,1,01 Operating,2001,,700,3740,314.16,2.302918464,16.12042925,21.977561,113.195521,21.977561,113.195521,,,超超临界,常规煤电,195.5313445,CCS013,海洋埋存,69700
4342,煤源,Y4342,,CSP4342,1,01 Operating,2000,,700,3740,317.68,2.328721472,13.97232883,21.977561,113.195521,21.977561,113.195521,,,超超临界,常规煤电,195.5313445,CCS013,海洋埋存,69700
4343,煤源,Y4343,,CSP4343,1,01 Operating,2016,,300,3740,310.7,0.97609512,21.47409264,22.68709179,113.3900706,22.68709179,113.3900706,,,亚临界,热电联产,257.2309429,CCS013,海洋埋存,69700
4344,煤源,Y4344,,CSP4344,1,01 Operating,2016,,300,3740,310.7,0.97609512,21.47409264,22.68709179,113.3900706,22.68709179,113.3900706,,,亚临界,热电联产,257.2309429,CCS013,海洋埋存,69700
4345,煤源,Y4345,,CSP4345,1,01 Operating,2007,,600,3883,315,2.0548836,26.7134868,27.69579618,106.4710229,27.69579618,106.4710229,,,超临界,常规煤电,236.7093297,CCS057,陆地埋存,20
4346,煤源,Y4346,,CSP4346,1,01 Operating,2007,,600,3883,315,2.0548836,26.7134868,28.69579618,107.4710229,28.69579618,107.4710229,,,超临界,常规煤电,114.9555275,CCS029,陆地埋存,1050
4347,煤源,Y4347,,CSP4347,1,01 Operating,2006,,600,3883,318,2.07445392,24.89344704,25.69579618,104.4710229,25.69579618,104.4710229,,,超临界,常规煤电,523.9455089,CCS057,陆地埋存,20
4348,煤源,Y4348,,CSP4348,1,01 Operating,2006,,600,3883,318,2.07445392,24.89344704,26.69579618,105.4710229,26.69579618,105.4710229,,,超临界,常规煤电,378.0972411,CCS057,陆地埋存,20
4349,煤源,Y4349,,CSP4349,1,01 Operating,2012,,600,2721,300.14,1.372023979,24.69643163,27.8904089,104.873518,27.8904089,104.873518,,,超临界,常规煤电,307.649761,CCS057,陆地埋存,20
4350,煤源,Y4350,,CSP4350,1,01 Operating,2012,,600,2721,304.64,1.392594739,25.06670531,27.8904089,104.873518,27.8904089,104.873518,,,超临界,常规煤电,307.649761,CCS057,陆地埋存,20
4351,煤源,Y4351,,CSP4351,1,01 Operating,2016,,15,3761,325.7,0.051448223,1.131860915,26.73,110.63,26.73,110.63,,,亚临界,常规煤电,398.260958,CCS055,陆地埋存,24
4352,煤源,Y4352,,CSP4352,1,01 Operating,2008,,200,4403,290,0.7150472,10.0106608,34.987796,110.954242,34.987796,110.954242,,,亚临界,热电联产,124.4228655,CCS075,陆地埋存,60.6
4353,煤源,Y4353,,CSP4353,1,01 Operating,2008,,200,4403,290,0.7150472,10.0106608,34.987796,110.954242,34.987796,110.954242,,,亚临界,热电联产,124.4228655,CCS075,陆地埋存,60.6
4354,煤源,Y4354,,CSP4354,1,01 Operating,2019,,80,4403,300,0.2958816,7.39704,34.969269,110.938103,34.969269,110.938103,,,亚临界,热电联产,122.9424802,CCS075,陆地埋存,60.6
4355,煤源,Y4355,,CSP4355,1,01 Operating,2019,,80,4403,300,0.2958816,7.39704,34.969269,110.938103,34.969269,110.938103,,,亚临界,热电联产,122.9424802,CCS075,陆地埋存,60.6
4356,煤源,Y4356,,CSP4356,1,01 Operating,2010,,48,4377,430.7,0.253367372,4.053877955,35.58618004,115.9737991,35.58618004,115.9737991,,,亚临界,热电联产,65.40579035,CCS082,陆地埋存,30.4
4357,煤源,Y4357,,CSP4357,1,01 Operating,2003,,30,4377,304.7,0.11202844,1.008255956,35.04365909,117.1672875,35.04365909,117.1672875,,,亚临界,常规煤电,186.2630617,CCS082,陆地埋存,30.4
4358,煤源,Y4358,,CSP4358,1,01 Operating,2022,,350,4377,313,1.34260098,37.59282744,34.938912,117.108711,34.938912,117.108711,,,超临界,热电联产,185.9625529,CCS007,陆地埋存,178000
4359,煤源,Y4359,,CSP4359,1,01 Operating,2022,,350,4377,313,1.34260098,37.59282744,34.938912,117.108711,34.938912,117.108711,,,超临界,热电联产,185.9625529,CCS007,陆地埋存,178000
4360,煤源,Y4360,,CSP4360,1,01 Operating,2022,,350,4377,303.7,1.302709002,36.47585206,34.902825,117.171291,34.902825,117.171291,,,超临界,常规煤电,189.5359374,CCS007,陆地埋存,178000
4361,煤源,Y4361,,CSP4361,1,01 Operating,2022,,350,4377,303.7,1.302709002,36.47585206,34.902825,117.171291,34.902825,117.171291,,,超临界,常规煤电,189.5359374,CCS007,陆地埋存,178000
4362,煤源,Y4362,,CSP4362,1,01 Operating,2018,,350,4377,309.7,1.328445762,31.88269829,34.828388,117.27105,34.828388,117.27105,,,超临界,热电联产,194.9788462,CCS007,陆地埋存,178000
4363,煤源,Y4363,,CSP4363,1,01 Operating,2003,,24,4377,321.7,0.094623036,0.851607328,34.833619,117.286059,34.833619,117.286059,,,亚临界,热电联产,196.4665219,CCS007,陆地埋存,178000
4364,煤源,Y4364,,CSP4364,1,01 Operating,2003,,24,4377,321.7,0.094623036,0.851607328,34.833619,117.286059,34.833619,117.286059,,,亚临界,热电联产,196.4665219,CCS007,陆地埋存,178000
4365,煤源,Y4365,,CSP4365,1,01 Operating,1998,,12,4377,321.7,0.047311518,0.189246073,35.093288,117.461891,35.093288,117.461891,,,亚临界,热电联产,209.658207,CCS082,陆地埋存,30.4
4366,煤源,Y4366,,CSP4366,1,01 Operating,1998,,12,4377,321.7,0.047311518,0.189246073,35.093288,117.461891,35.093288,117.461891,,,亚临界,热电联产,209.658207,CCS082,陆地埋存,30.4
4367,煤源,Y4367,,CSP4367,1,01 Operating,2003,,12,4377,321.7,0.047311518,0.425803664,34.854205,117.05475,34.854205,117.05475,,,亚临界,热电联产,177.6231674,CCS007,陆地埋存,178000
4368,煤源,Y4368,,CSP4368,1,01 Operating,2005,,12,4377,321.7,0.047311518,0.520426701,34.854205,117.05475,34.854205,117.05475,,,亚临界,热电联产,177.6231674,CCS007,陆地埋存,178000
4369,煤源,Y4369,,CSP4369,1,01 Operating,2006,,50,4377,321.7,0.197131326,2.365575912,35.064373,117.176163,35.064373,117.176163,,,亚临界,热电联产,186.1736734,CCS082,陆地埋存,30.4
4370,煤源,Y4370,,CSP4370,1,01 Operating,2005,,50,4377,321.7,0.197131326,2.168444586,35.064373,117.176163,35.064373,117.176163,,,亚临界,热电联产,186.1736734,CCS082,陆地埋存,30.4
4371,煤源,Y4371,,CSP4371,1,01 Operating,2005,,5,4377,321.7,0.019713133,0.216844459,34.840797,117.511742,34.840797,117.511742,,,亚临界,热电联产,216.230586,CCS007,陆地埋存,178000
4372,煤源,Y4372,,CSP4372,1,01 Operating,2006,,6,4377,321.7,0.023655759,0.283869109,34.82,117.32,34.82,117.32,,,亚临界,热电联产,198.8852172,CCS007,陆地埋存,178000
4373,煤源,Y4373,,CSP4373,1,01 Operating,2014,,50,4377,321.7,0.197131326,3.94262652,34.76743028,117.2568489,34.76743028,117.2568489,,,亚临界,热电联产,191.5479281,CCS007,陆地埋存,178000
4374,煤源,Y4374,,CSP4374,1,01 Operating,2012,,13.5,5066,325.7,0.062369856,1.122657414,46.753345,122.687429,46.753345,122.687429,,,亚临界,热电联产,143.194715,CCS099,陆地埋存,27.57
4375,煤源,Y4375,,CSP4375,1,01 Operating,2003,,39,4377,392.7,0.187698191,1.689283716,37.70352068,118.1626768,37.70352068,118.1626768,,,亚临界,热电联产,45.50818149,CCS096,陆地埋存,30.59
4376,煤源,Y4376,,CSP4376,1,01 Operating,2015,,50,4377,321.7,0.197131326,4.139757846,37.792581,118.168768,37.792581,118.168768,,,亚临界,热电联产,46.47564769,CCS078,陆地埋存,46.22
4377,煤源,Y4377,,CSP4377,1,01 Operating,2015,,50,4377,321.7,0.197131326,4.139757846,37.792581,118.168768,37.792581,118.168768,,,亚临界,热电联产,46.47564769,CCS078,陆地埋存,46.22
4378,煤源,Y4378,,CSP4378,1,01 Operating,2015,,50,4377,321.7,0.197131326,4.139757846,37.792581,118.168768,37.792581,118.168768,,,亚临界,热电联产,46.47564769,CCS078,陆地埋存,46.22
4379,煤源,Y4379,,CSP4379,1,01 Operating,2015,,50,4377,321.7,0.197131326,4.139757846,37.792581,118.168768,37.792581,118.168768,,,亚临界,热电联产,46.47564769,CCS078,陆地埋存,46.22
4380,煤源,Y4380,,CSP4380,1,01 Operating,1996,,58,4377,320.7,0.227961513,0.455923027,36.87039691,118.0214819,36.87039691,118.0214819,,,亚临界,热电联产,49.85392377,CCS083,陆地埋存,26.15
4381,煤源,Y4381,,CSP4381,1,01 Operating,2011,,35,4262,316.14,0.132044091,2.244749541,31.9761,120.46066,31.9761,120.46066,,,亚临界,热电联产,83.12812444,CCS044,陆地埋存,100
4382,煤源,Y4382,,CSP4382,1,01 Operating,2011,,35,4262,315.38,0.131726657,2.239353167,31.9761,120.46066,31.9761,120.46066,,,亚临界,热电联产,83.12812444,CCS044,陆地埋存,100
4383,煤源,Y4383,,CSP4383,1,01 Operating,2004,,50,4262,317.7,0.189565236,1.89565236,31.96318889,120.6197472,31.96318889,120.6197472,,,亚临界,热电联产,91.03259893,CCS044,陆地埋存,100
4384,煤源,Y4384,,CSP4384,1,01 Operating,2004,,50,4262,317.7,0.189565236,1.89565236,31.96318889,120.6197472,31.96318889,120.6197472,,,亚临界,热电联产,91.03259893,CCS044,陆地埋存,100
4385,煤源,Y4385,,CSP4385,1,01 Operating,2004,,50,4262,317.7,0.189565236,1.89565236,31.96318889,120.6197472,31.96318889,120.6197472,,,亚临界,热电联产,91.03259893,CCS044,陆地埋存,100
4386,煤源,Y4386,,CSP4386,1,01 Operating,2004,,50,4262,317.7,0.189565236,1.89565236,31.96318889,120.6197472,31.96318889,120.6197472,,,亚临界,热电联产,91.03259893,CCS044,陆地埋存,100
4387,煤源,Y4387,,CSP4387,1,01 Operating,2007,,24,4447,330,0.098616672,1.282016736,36.85516,114.50332,36.85516,114.50332,,,亚临界,常规煤电,131.729935,CCS104,陆地埋存,25.36
4388,煤源,Y4388,,CSP4388,1,01 Operating,1991,,9,3951,327.7,0.032627516,-0.097882548,42.29183325,122.4883653,42.29183325,122.4883653,,,亚临界,热电联产,61.81339399,CCS101,陆地埋存,26.72
4389,煤源,Y4389,,CSP4389,1,01 Operating,2005,,12,3909,325.7,0.04277822,0.470560416,43.928695,125.268614,43.928695,125.268614,,,亚临界,热电联产,114.6211204,CCS026,陆地埋存,1570
4390,煤源,Y4390,,CSP4390,1,01 Operating,2005,,12,3909,325.7,0.04277822,0.470560416,43.928695,125.268614,43.928695,125.268614,,,亚临界,热电联产,114.6211204,CCS026,陆地埋存,1570
4391,煤源,Y4391,,CSP4391,1,01 Operating,2004,,50,4492,316.26,0.198889589,1.988895888,21.775622,108.359587,21.775622,108.359587,,,亚临界,常规煤电,110.5183742,CCS059,海洋埋存,18
4392,煤源,Y4392,,CSP4392,1,01 Operating,1997,,55,3330,315.7,0.161897274,0.485691822,34.73168,114.01142,34.73168,114.01142,,,亚临界,常规煤电,129.5604306,CCS007,陆地埋存,178000
4393,煤源,Y4393,,CSP4393,1,01 Operating,1997,,55,3330,315.7,0.161897274,0.485691822,34.73168,114.01142,34.73168,114.01142,,,亚临界,常规煤电,129.5604306,CCS007,陆地埋存,178000
4394,煤源,Y4394,,CSP4394,1,01 Operating,2018,,30,4377,375.7,0.138132868,3.315188822,37.30543561,117.1507956,37.30543561,117.1507956,,,亚临界,常规煤电,31.88100319,CCS094,陆地埋存,32.33
4395,煤源,Y4395,,CSP4395,1,01 Operating,2017,,30,4447,321.7,0.120170392,2.763919007,39.021394,115.3197792,39.021394,115.3197792,,,亚临界,热电联产,77.88412392,CCS077,陆地埋存,51.39
4396,煤源,Y4396,,CSP4396,1,01 Operating,2017,,30,4447,321.7,0.120170392,2.763919007,39.021394,115.3197792,39.021394,115.3197792,,,亚临界,热电联产,77.88412392,CCS077,陆地埋存,51.39
4397,煤源,Y4397,,CSP4397,1,01 Operating,2017,,30,4447,321.7,0.120170392,2.763919007,39.021394,115.3197792,39.021394,115.3197792,,,亚临界,热电联产,77.88412392,CCS077,陆地埋存,51.39
4398,煤源,Y4398,,CSP4398,1,01 Operating,2017,,30,4447,321.7,0.120170392,2.763919007,39.021394,115.3197792,39.021394,115.3197792,,,亚临界,热电联产,77.88412392,CCS077,陆地埋存,51.39
4399,煤源,Y4399,,CSP4399,1,01 Operating,2008,,6,4377,389.7,0.028656044,0.401184615,36.5274595,116.7784914,36.5274595,116.7784914,,,亚临界,热电联产,77.10255708,CCS094,陆地埋存,32.33
4400,煤源,Y4400,,CSP4400,1,01 Operating,1998,,24,3411,323.7,0.074198255,0.29679302,31.40899722,121.6755667,31.40899722,121.6755667,,,亚临界,常规煤电,202.2773712,CCS044,陆地埋存,100
4401,煤源,Y4401,,CSP4401,1,01 Operating,2012,,60,3951,320.7,0.212870398,3.831667157,39.60082,121.45153,39.60082,121.45153,,,亚临界,热电联产,158.3025408,CCS049,海洋埋存,46
4402,煤源,Y4402,,CSP4402,1,01 Operating,2012,,60,3951,320.7,0.212870398,3.831667157,39.60082,121.45153,39.60082,121.45153,,,亚临界,热电联产,158.3025408,CCS049,海洋埋存,46
4403,煤源,Y4403,,CSP4403,1,01 Operating,2004,,25,4403,320,0.0986272,0.986272,36.4,113.05,36.4,113.05,,,亚临界,常规煤电,198.0617487,CCS104,陆地埋存,25.36
4404,煤源,Y4404,,CSP4404,1,01 Operating,2002,,25,4403,320,0.0986272,0.7890176,36.4,113.05,36.4,113.05,,,亚临界,常规煤电,198.0617487,CCS104,陆地埋存,25.36
4405,煤源,Y4405,,CSP4405,1,01 Operating,2001,,6,4403,320,0.023670528,0.165693696,36.4,113.05,36.4,113.05,,,亚临界,常规煤电,198.0617487,CCS104,陆地埋存,25.36
4406,煤源,Y4406,,CSP4406,1,01 Operating,2001,,6,4403,320,0.023670528,0.165693696,36.4,113.05,36.4,113.05,,,亚临界,常规煤电,198.0617487,CCS104,陆地埋存,25.36
4407,煤源,Y4407,,CSP4407,1,01 Operating,2021,,660,4403,315,2.56307436,69.20300772,36.180895,112.977232,36.180895,112.977232,,,超临界,热电联产,197.5476625,CCS104,陆地埋存,25.36
4408,煤源,Y4408,,CSP4408,1,01 Operating,2021,,660,4403,295.7,2.406035201,64.96295042,36.180895,112.977232,36.180895,112.977232,,,超临界,热电联产,197.5476625,CCS104,陆地埋存,25.36
4409,煤源,Y4409,,CSP4409,1,01 Operating,2004,,12,4377,321.7,0.047311518,0.473115182,37.329146,120.401534,37.329146,120.401534,,,亚临界,热电联产,41.49496782,CCS117,陆地埋存,21.41
4410,煤源,Y4410,,CSP4410,1,01 Operating,2004,,12,4377,321.7,0.047311518,0.473115182,37.329146,120.401534,37.329146,120.401534,,,亚临界,热电联产,41.49496782,CCS117,陆地埋存,21.41
4411,煤源,Y4411,,CSP4411,1,01 Operating,2004,,25,4377,321.7,0.098565663,0.98565663,37.329146,120.401534,37.329146,120.401534,,,亚临界,热电联产,41.49496782,CCS117,陆地埋存,21.41
4412,煤源,Y4412,,CSP4412,1,01 Operating,2006,,6,4377,321.7,0.023655759,0.283869109,37.372037,120.395833,37.372037,120.395833,,,亚临界,热电联产,36.73787528,CCS117,陆地埋存,21.41
4413,煤源,Y4413,,CSP4413,1,01 Operating,2006,,6,4377,321.7,0.023655759,0.283869109,37.372037,120.395833,37.372037,120.395833,,,亚临界,热电联产,36.73787528,CCS117,陆地埋存,21.41
4414,煤源,Y4414,,CSP4414,1,01 Operating,2006,,12,4377,321.7,0.047311518,0.567738219,37.372037,120.395833,37.372037,120.395833,,,亚临界,热电联产,36.73787528,CCS117,陆地埋存,21.41
4415,煤源,Y4415,,CSP4415,1,01 Operating,2010,,6,4377,321.7,0.023655759,0.378492146,37.397867,120.417244,37.397867,120.417244,,,亚临界,热电联产,34.51280525,CCS117,陆地埋存,21.41
4416,煤源,Y4416,,CSP4416,1,01 Operating,2014,,300,4377,339.7,1.248968196,24.97936392,36.660054,116.338488,36.660054,116.338488,,,亚临界,常规煤电,74.98104016,CCS094,陆地埋存,32.33
4417,煤源,Y4417,,CSP4417,1,01 Operating,1994,,6,4447,326,0.02435533,0,38.273889,115.255,38.273889,115.255,,,亚临界,热电联产,86.96037734,CCS077,陆地埋存,51.39
4418,煤源,Y4418,,CSP4418,1,01 Operating,1990,,6,4447,326,0.02435533,-0.097421318,38.273889,115.255,38.273889,115.255,,,亚临界,热电联产,86.96037734,CCS077,陆地埋存,51.39
4419,煤源,Y4419,,CSP4419,1,01 Operating,1996,,3,4447,326,0.012177665,0.02435533,38.273889,115.255,38.273889,115.255,,,亚临界,热电联产,86.96037734,CCS077,陆地埋存,51.39
4420,煤源,Y4420,,CSP4420,1,01 Operating,1996,,6,3888,352.7,0.0230378,0.046075599,30.8660912,120.949112,30.8660912,120.949112,,,亚临界,热电联产,215.1083458,CCS044,陆地埋存,100
4421,煤源,Y4421,,CSP4421,1,01 Operating,1996,,6,3888,305.7,0.019967835,0.03993567,30.90294426,120.8329693,30.90294426,120.8329693,,,亚临界,热电联产,207.5057995,CCS044,陆地埋存,100
4422,煤源,Y4422,,CSP4422,1,01 Operating,2004,,3,3888,352.7,0.0115189,0.115188998,30.8695012,120.9399419,30.8695012,120.9399419,,,亚临界,热电联产,214.4423561,CCS044,陆地埋存,100
4423,煤源,Y4423,,CSP4423,1,01 Operating,2006,,6,3888,305.7,0.019967835,0.239614019,30.1301115,120.84284,30.1301115,120.84284,,,亚临界,热电联产,290.5973021,CCS044,陆地埋存,100
4424,煤源,Y4424,,CSP4424,1,01 Operating,2005,,6,3888,305.7,0.019967835,0.219646184,30.00537011,119.9674969,30.00537011,119.9674969,,,亚临界,热电联产,296.9078371,CCS044,陆地埋存,100
4425,煤源,Y4425,,CSP4425,1,01 Operating,2005,,6,3888,305.7,0.019967835,0.219646184,30.240153,120.49409,30.240153,120.49409,,,亚临界,热电联产,272.5566665,CCS044,陆地埋存,100
4426,煤源,Y4426,,CSP4426,1,01 Operating,1989,,21,3888,305.7,0.069887422,-0.34943711,30.00734,120.6968664,30.00734,120.6968664,,,亚临界,热电联产,301.1286487,CCS044,陆地埋存,100
4427,煤源,Y4427,,CSP4427,1,01 Operating,2004,,9,3888,305.7,0.029951752,0.299517523,29.9739113,120.5983513,29.9739113,120.5983513,,,亚临界,热电联产,303.278702,CCS044,陆地埋存,100
4428,煤源,Y4428,,CSP4428,1,01 Operating,2003,,9,3888,305.7,0.029951752,0.269565771,29.9739113,120.5983513,29.9739113,120.5983513,,,亚临界,热电联产,303.278702,CCS044,陆地埋存,100
4429,煤源,Y4429,,CSP4429,1,01 Operating,1995,,6,3888,354.7,0.023168436,0.023168436,29.9739113,120.5983513,29.9739113,120.5983513,,,亚临界,热电联产,303.278702,CCS044,陆地埋存,100
4430,煤源,Y4430,,CSP4430,1,01 Operating,1993,,6,3888,354.7,0.023168436,-0.023168436,29.9739113,120.5983513,29.9739113,120.5983513,,,亚临界,热电联产,303.278702,CCS044,陆地埋存,100
4431,煤源,Y4431,,CSP4431,1,01 Operating,2008,,12,3888,277.7,0.036277839,0.507889751,30.636391,120.1976,30.636391,120.1976,,,亚临界,常规煤电,226.3450514,CCS044,陆地埋存,100
4432,煤源,Y4432,,CSP4432,1,01 Operating,2004,,12,3888,277.7,0.036277839,0.362778394,30.636391,120.1976,30.636391,120.1976,,,亚临界,常规煤电,226.3450514,CCS044,陆地埋存,100
4433,煤源,Y4433,,CSP4433,1,01 Operating,2005,,8,3888,305.7,0.02662378,0.292861578,30.2626,120.1234,30.2626,120.1234,,,亚临界,热电联产,267.8677834,CCS044,陆地埋存,100
4434,煤源,Y4434,,CSP4434,1,01 Operating,1999,,6,3888,305.7,0.019967835,0.099839174,30.2626,120.1234,30.2626,120.1234,,,亚临界,热电联产,267.8677834,CCS044,陆地埋存,100
